# r  chi  chi_prime  a  a_prime  rho  W
9.813921960980e-02 -8.222423858497e-08 6.429640687880e-08 0.000000000000e+00 0.000000000000e+00 9.713834734937e-06 1.007090887028e+152
9.863941970985e-02 -8.219199842236e-08 6.461262528568e-08 0.000000000000e+00 0.000000000000e+00 9.710938767824e-06 1.007090887028e+152
9.913961980990e-02 -8.215960013065e-08 6.492867009415e-08 0.000000000000e+00 0.000000000000e+00 9.708028657977e-06 1.007090887028e+152
9.963981990995e-02 -8.212704379689e-08 6.524454046552e-08 0.000000000000e+00 0.000000000000e+00 9.705104414163e-06 1.007090887028e+152
1.001400200100e-01 -8.209432950854e-08 6.556023556171e-08 0.000000000000e+00 0.000000000000e+00 9.702166045189e-06 1.007090887028e+152
1.006402201101e-01 -8.206145735348e-08 6.587575454528e-08 0.000000000000e+00 0.000000000000e+00 9.699213559907e-06 1.007090887028e+152
1.011404202101e-01 -8.202842742001e-08 6.619109657943e-08 0.000000000000e+00 0.000000000000e+00 9.696246967211e-06 1.007090887028e+152
1.016406203102e-01 -8.199523979686e-08 6.650626082798e-08 0.000000000000e+00 0.000000000000e+00 9.693266276037e-06 1.007090887028e+152
1.021408204102e-01 -8.196189457316e-08 6.682124645540e-08 0.000000000000e+00 0.000000000000e+00 9.690271495365e-06 1.007090887028e+152
1.026410205103e-01 -8.192839183846e-08 6.713605262680e-08 0.000000000000e+00 0.000000000000e+00 9.687262634218e-06 1.007090887028e+152
1.031412206103e-01 -8.189473168273e-08 6.745067850794e-08 0.000000000000e+00 0.000000000000e+00 9.684239701660e-06 1.007090887028e+152
1.036414207104e-01 -8.186091419638e-08 6.776512326522e-08 0.000000000000e+00 0.000000000000e+00 9.681202706799e-06 1.007090887028e+152
1.041416208104e-01 -8.182693947020e-08 6.807938606569e-08 0.000000000000e+00 0.000000000000e+00 9.678151658786e-06 1.007090887028e+152
1.046418209105e-01 -8.179280759541e-08 6.839346607707e-08 0.000000000000e+00 0.000000000000e+00 9.675086566813e-06 1.007090887028e+152
1.051420210105e-01 -8.175851866367e-08 6.870736246771e-08 0.000000000000e+00 0.000000000000e+00 9.672007440117e-06 1.007090887028e+152
1.056422211106e-01 -8.172407276701e-08 6.902107440666e-08 0.000000000000e+00 0.000000000000e+00 9.668914287975e-06 1.007090887028e+152
1.061424212106e-01 -8.168946999791e-08 6.933460106359e-08 0.000000000000e+00 0.000000000000e+00 9.665807119709e-06 1.007090887028e+152
1.066426213107e-01 -8.165471044926e-08 6.964794160886e-08 0.000000000000e+00 0.000000000000e+00 9.662685944681e-06 1.007090887028e+152
1.071428214107e-01 -8.161979421436e-08 6.996109521350e-08 0.000000000000e+00 0.000000000000e+00 9.659550772299e-06 1.007090887028e+152
1.076430215108e-01 -8.158472138692e-08 7.027406104921e-08 0.000000000000e+00 0.000000000000e+00 9.656401612010e-06 1.007090887028e+152
1.081432216108e-01 -8.154949206107e-08 7.058683828836e-08 0.000000000000e+00 0.000000000000e+00 9.653238473305e-06 1.007090887028e+152
1.086434217109e-01 -8.151410633135e-08 7.089942610400e-08 0.000000000000e+00 0.000000000000e+00 9.650061365718e-06 1.007090887028e+152
1.091436218109e-01 -8.147856429273e-08 7.121182366988e-08 0.000000000000e+00 0.000000000000e+00 9.646870298824e-06 1.007090887028e+152
1.096438219110e-01 -8.144286604056e-08 7.152403016040e-08 0.000000000000e+00 0.000000000000e+00 9.643665282243e-06 1.007090887028e+152
1.101440220110e-01 -8.140701167064e-08 7.183604475067e-08 0.000000000000e+00 0.000000000000e+00 9.640446325633e-06 1.007090887028e+152
1.106442221111e-01 -8.137100127915e-08 7.214786661650e-08 0.000000000000e+00 0.000000000000e+00 9.637213438700e-06 1.007090887028e+152
1.111444222111e-01 -8.133483496271e-08 7.245949493436e-08 0.000000000000e+00 0.000000000000e+00 9.633966631187e-06 1.007090887028e+152
1.116446223112e-01 -8.129851281833e-08 7.277092888145e-08 0.000000000000e+00 0.000000000000e+00 9.630705912883e-06 1.007090887028e+152
1.121448224112e-01 -8.126203494344e-08 7.308216763566e-08 0.000000000000e+00 0.000000000000e+00 9.627431293617e-06 1.007090887028e+152
1.126450225113e-01 -8.122540143588e-08 7.339321037556e-08 0.000000000000e+00 0.000000000000e+00 9.624142783262e-06 1.007090887028e+152
1.131452226113e-01 -8.118861239391e-08 7.370405628047e-08 0.000000000000e+00 0.000000000000e+00 9.620840391732e-06 1.007090887028e+152
1.136454227114e-01 -8.115166791619e-08 7.401470453038e-08 0.000000000000e+00 0.000000000000e+00 9.617524128984e-06 1.007090887028e+152
1.141456228114e-01 -8.111456810178e-08 7.432515430600e-08 0.000000000000e+00 0.000000000000e+00 9.614194005016e-06 1.007090887028e+152
1.146458229115e-01 -8.107731305018e-08 7.463540478877e-08 0.000000000000e+00 0.000000000000e+00 9.610850029871e-06 1.007090887028e+152
1.151460230115e-01 -8.103990286126e-08 7.494545516083e-08 0.000000000000e+00 0.000000000000e+00 9.607492213630e-06 1.007090887028e+152
1.156462231116e-01 -8.100233763534e-08 7.525530460505e-08 0.000000000000e+00 0.000000000000e+00 9.604120566419e-06 1.007090887028e+152
1.161464232116e-01 -8.096461747311e-08 7.556495230502e-08 0.000000000000e+00 0.000000000000e+00 9.600735098406e-06 1.007090887028e+152
1.166466233117e-01 -8.092674247571e-08 7.587439744507e-08 0.000000000000e+00 0.000000000000e+00 9.597335819800e-06 1.007090887028e+152
1.171468234117e-01 -8.088871274464e-08 7.618363921023e-08 0.000000000000e+00 0.000000000000e+00 9.593922740852e-06 1.007090887028e+152
1.176470235118e-01 -8.085052838184e-08 7.649267678628e-08 0.000000000000e+00 0.000000000000e+00 9.590495871855e-06 1.007090887028e+152
1.181472236118e-01 -8.081218948965e-08 7.680150935975e-08 0.000000000000e+00 0.000000000000e+00 9.587055223146e-06 1.007090887028e+152
1.186474237119e-01 -8.077369617082e-08 7.711013611789e-08 0.000000000000e+00 0.000000000000e+00 9.583600805102e-06 1.007090887028e+152
1.191476238119e-01 -8.073504852850e-08 7.741855624868e-08 0.000000000000e+00 0.000000000000e+00 9.580132628141e-06 1.007090887028e+152
1.196478239120e-01 -8.069624666625e-08 7.772676894088e-08 0.000000000000e+00 0.000000000000e+00 9.576650702726e-06 1.007090887028e+152
1.201480240120e-01 -8.065729068802e-08 7.803477338397e-08 0.000000000000e+00 0.000000000000e+00 9.573155039358e-06 1.007090887028e+152
1.206482241121e-01 -8.061818069820e-08 7.834256876818e-08 0.000000000000e+00 0.000000000000e+00 9.569645648584e-06 1.007090887028e+152
1.211484242121e-01 -8.057891680154e-08 7.865015428451e-08 0.000000000000e+00 0.000000000000e+00 9.566122540990e-06 1.007090887028e+152
1.216486243122e-01 -8.053949910324e-08 7.895752912470e-08 0.000000000000e+00 0.000000000000e+00 9.562585727203e-06 1.007090887028e+152
1.221488244122e-01 -8.049992770887e-08 7.926469248127e-08 0.000000000000e+00 0.000000000000e+00 9.559035217896e-06 1.007090887028e+152
1.226490245123e-01 -8.046020272442e-08 7.957164354747e-08 0.000000000000e+00 0.000000000000e+00 9.555471023779e-06 1.007090887028e+152
1.231492246123e-01 -8.042032425627e-08 7.987838151735e-08 0.000000000000e+00 0.000000000000e+00 9.551893155607e-06 1.007090887028e+152
1.236494247124e-01 -8.038029241123e-08 8.018490558570e-08 0.000000000000e+00 0.000000000000e+00 9.548301624174e-06 1.007090887028e+152
1.241496248124e-01 -8.034010729648e-08 8.049121494810e-08 0.000000000000e+00 0.000000000000e+00 9.544696440318e-06 1.007090887028e+152
1.246498249125e-01 -8.029976901962e-08 8.079730880090e-08 0.000000000000e+00 0.000000000000e+00 9.541077614918e-06 1.007090887028e+152
1.251500250125e-01 -8.025927768865e-08 8.110318634121e-08 0.000000000000e+00 0.000000000000e+00 9.537445158894e-06 1.007090887028e+152
1.256502251126e-01 -8.021863341198e-08 8.140884676696e-08 0.000000000000e+00 0.000000000000e+00 9.533799083208e-06 1.007090887028e+152
1.261504252126e-01 -8.017783629839e-08 8.171428927681e-08 0.000000000000e+00 0.000000000000e+00 9.530139398863e-06 1.007090887028e+152
1.266506253127e-01 -8.013688645710e-08 8.201951307025e-08 0.000000000000e+00 0.000000000000e+00 9.526466116904e-06 1.007090887028e+152
1.271508254127e-01 -8.009578399770e-08 8.232451734753e-08 0.000000000000e+00 0.000000000000e+00 9.522779248417e-06 1.007090887028e+152
1.276510255128e-01 -8.005452903021e-08 8.262930130972e-08 0.000000000000e+00 0.000000000000e+00 9.519078804531e-06 1.007090887028e+152
1.281512256128e-01 -8.001312166501e-08 8.293386415865e-08 0.000000000000e+00 0.000000000000e+00 9.515364796415e-06 1.007090887028e+152
1.286514257129e-01 -7.997156201291e-08 8.323820509698e-08 0.000000000000e+00 0.000000000000e+00 9.511637235279e-06 1.007090887028e+152
1.291516258129e-01 -7.992985018510e-08 8.354232332815e-08 0.000000000000e+00 0.000000000000e+00 9.507896132376e-06 1.007090887028e+152
1.296518259130e-01 -7.988798629320e-08 8.384621805642e-08 0.000000000000e+00 0.000000000000e+00 9.504141498998e-06 1.007090887028e+152
1.301520260130e-01 -7.984597044918e-08 8.414988848682e-08 0.000000000000e+00 0.000000000000e+00 9.500373346482e-06 1.007090887028e+152
1.306522261131e-01 -7.980380276545e-08 8.445333382525e-08 0.000000000000e+00 0.000000000000e+00 9.496591686202e-06 1.007090887028e+152
1.311524262131e-01 -7.976148335478e-08 8.475655327836e-08 0.000000000000e+00 0.000000000000e+00 9.492796529576e-06 1.007090887028e+152
1.316526263132e-01 -7.971901233038e-08 8.505954605366e-08 0.000000000000e+00 0.000000000000e+00 9.488987888062e-06 1.007090887028e+152
1.321528264132e-01 -7.967638980582e-08 8.536231135945e-08 0.000000000000e+00 0.000000000000e+00 9.485165773160e-06 1.007090887028e+152
1.326530265133e-01 -7.963361589508e-08 8.566484840487e-08 0.000000000000e+00 0.000000000000e+00 9.481330196412e-06 1.007090887028e+152
1.331532266133e-01 -7.959069071252e-08 8.596715639988e-08 0.000000000000e+00 0.000000000000e+00 9.477481169398e-06 1.007090887028e+152
1.336534267134e-01 -7.954761437293e-08 8.626923455525e-08 0.000000000000e+00 0.000000000000e+00 9.473618703742e-06 1.007090887028e+152
1.341536268134e-01 -7.950438699147e-08 8.657108208261e-08 0.000000000000e+00 0.000000000000e+00 9.469742811109e-06 1.007090887028e+152
1.346538269135e-01 -7.946100868368e-08 8.687269819439e-08 0.000000000000e+00 0.000000000000e+00 9.465853503203e-06 1.007090887028e+152
1.351540270135e-01 -7.941747956552e-08 8.717408210387e-08 0.000000000000e+00 0.000000000000e+00 9.461950791771e-06 1.007090887028e+152
1.356542271136e-01 -7.937379975335e-08 8.747523302519e-08 0.000000000000e+00 0.000000000000e+00 9.458034688599e-06 1.007090887028e+152
1.361544272136e-01 -7.932996936388e-08 8.777615017329e-08 0.000000000000e+00 0.000000000000e+00 9.454105205517e-06 1.007090887028e+152
1.366546273137e-01 -7.928598851426e-08 8.807683276398e-08 0.000000000000e+00 0.000000000000e+00 9.450162354393e-06 1.007090887028e+152
1.371548274137e-01 -7.924185732200e-08 8.837728001392e-08 0.000000000000e+00 0.000000000000e+00 9.446206147137e-06 1.007090887028e+152
1.376550275138e-01 -7.919757590502e-08 8.867749114061e-08 0.000000000000e+00 0.000000000000e+00 9.442236595700e-06 1.007090887028e+152
1.381552276138e-01 -7.915314438162e-08 8.897746536240e-08 0.000000000000e+00 0.000000000000e+00 9.438253712074e-06 1.007090887028e+152
1.386554277139e-01 -7.910856287049e-08 8.927720189851e-08 0.000000000000e+00 0.000000000000e+00 9.434257508291e-06 1.007090887028e+152
1.391556278139e-01 -7.906383149073e-08 8.957669996900e-08 0.000000000000e+00 0.000000000000e+00 9.430247996425e-06 1.007090887028e+152
1.396558279140e-01 -7.901895036181e-08 8.987595879481e-08 0.000000000000e+00 0.000000000000e+00 9.426225188589e-06 1.007090887028e+152
1.401560280140e-01 -7.897391960359e-08 9.017497759773e-08 0.000000000000e+00 0.000000000000e+00 9.422189096938e-06 1.007090887028e+152
1.406562281141e-01 -7.892873933633e-08 9.047375560043e-08 0.000000000000e+00 0.000000000000e+00 9.418139733668e-06 1.007090887028e+152
1.411564282141e-01 -7.888340968066e-08 9.077229202644e-08 0.000000000000e+00 0.000000000000e+00 9.414077111014e-06 1.007090887028e+152
1.416566283142e-01 -7.883793075763e-08 9.107058610017e-08 0.000000000000e+00 0.000000000000e+00 9.410001241254e-06 1.007090887028e+152
1.421568284142e-01 -7.879230268864e-08 9.136863704690e-08 0.000000000000e+00 0.000000000000e+00 9.405912136704e-06 1.007090887028e+152
1.426570285143e-01 -7.874652559551e-08 9.166644409279e-08 0.000000000000e+00 0.000000000000e+00 9.401809809723e-06 1.007090887028e+152
1.431572286143e-01 -7.870059960042e-08 9.196400646489e-08 0.000000000000e+00 0.000000000000e+00 9.397694272708e-06 1.007090887028e+152
1.436574287144e-01 -7.865452482596e-08 9.226132339113e-08 0.000000000000e+00 0.000000000000e+00 9.393565538098e-06 1.007090887028e+152
1.441576288144e-01 -7.860830139509e-08 9.255839410032e-08 0.000000000000e+00 0.000000000000e+00 9.389423618373e-06 1.007090887028e+152
1.446578289145e-01 -7.856192943117e-08 9.285521782216e-08 0.000000000000e+00 0.000000000000e+00 9.385268526053e-06 1.007090887028e+152
1.451580290145e-01 -7.851540905791e-08 9.315179378726e-08 0.000000000000e+00 0.000000000000e+00 9.381100273696e-06 1.007090887028e+152
1.456582291146e-01 -7.846874039946e-08 9.344812122712e-08 0.000000000000e+00 0.000000000000e+00 9.376918873905e-06 1.007090887028e+152
1.461584292146e-01 -7.842192358030e-08 9.374419937412e-08 0.000000000000e+00 0.000000000000e+00 9.372724339318e-06 1.007090887028e+152
1.466586293147e-01 -7.837495872534e-08 9.404002746156e-08 0.000000000000e+00 0.000000000000e+00 9.368516682618e-06 1.007090887028e+152
1.471588294147e-01 -7.832784595984e-08 9.433560472365e-08 0.000000000000e+00 0.000000000000e+00 9.364295916526e-06 1.007090887028e+152
1.476590295148e-01 -7.828058540945e-08 9.463093039550e-08 0.000000000000e+00 0.000000000000e+00 9.360062053803e-06 1.007090887028e+152
1.481592296148e-01 -7.823317720021e-08 9.492600371311e-08 0.000000000000e+00 0.000000000000e+00 9.355815107251e-06 1.007090887028e+152
1.486594297149e-01 -7.818562145854e-08 9.522082391342e-08 0.000000000000e+00 0.000000000000e+00 9.351555089712e-06 1.007090887028e+152
1.491596298149e-01 -7.813791831124e-08 9.551539023429e-08 0.000000000000e+00 0.000000000000e+00 9.347282014068e-06 1.007090887028e+152
1.496598299150e-01 -7.809006788549e-08 9.580970191447e-08 0.000000000000e+00 0.000000000000e+00 9.342995893240e-06 1.007090887028e+152
1.501600300150e-01 -7.804207030886e-08 9.610375819366e-08 0.000000000000e+00 0.000000000000e+00 9.338696740191e-06 1.007090887028e+152
1.506602301151e-01 -7.799392570928e-08 9.639755831247e-08 0.000000000000e+00 0.000000000000e+00 9.334384567924e-06 1.007090887028e+152
1.511604302151e-01 -7.794563421507e-08 9.669110151243e-08 0.000000000000e+00 0.000000000000e+00 9.330059389479e-06 1.007090887028e+152
1.516606303152e-01 -7.789719595494e-08 9.698438703602e-08 0.000000000000e+00 0.000000000000e+00 9.325721217940e-06 1.007090887028e+152
1.521608304152e-01 -7.784861105796e-08 9.727741412664e-08 0.000000000000e+00 0.000000000000e+00 9.321370066428e-06 1.007090887028e+152
1.526610305153e-01 -7.779987965360e-08 9.757018202863e-08 0.000000000000e+00 0.000000000000e+00 9.317005948105e-06 1.007090887028e+152
1.531612306153e-01 -7.775100187168e-08 9.786268998726e-08 0.000000000000e+00 0.000000000000e+00 9.312628876174e-06 1.007090887028e+152
1.536614307154e-01 -7.770197784242e-08 9.815493724876e-08 0.000000000000e+00 0.000000000000e+00 9.308238863875e-06 1.007090887028e+152
1.541616308154e-01 -7.765280769641e-08 9.844692306029e-08 0.000000000000e+00 0.000000000000e+00 9.303835924490e-06 1.007090887028e+152
1.546618309155e-01 -7.760349156461e-08 9.873864666995e-08 0.000000000000e+00 0.000000000000e+00 9.299420071340e-06 1.007090887028e+152
1.551620310155e-01 -7.755402957836e-08 9.903010732681e-08 0.000000000000e+00 0.000000000000e+00 9.294991317785e-06 1.007090887028e+152
1.556622311156e-01 -7.750442186939e-08 9.932130428088e-08 0.000000000000e+00 0.000000000000e+00 9.290549677228e-06 1.007090887028e+152
1.561624312156e-01 -7.745466856978e-08 9.961223678313e-08 0.000000000000e+00 0.000000000000e+00 9.286095163107e-06 1.007090887028e+152
1.566626313157e-01 -7.740476981200e-08 9.990290408548e-08 0.000000000000e+00 0.000000000000e+00 9.281627788902e-06 1.007090887028e+152
1.571628314157e-01 -7.735472572888e-08 1.001933054408e-07 0.000000000000e+00 0.000000000000e+00 9.277147568133e-06 1.007090887028e+152
1.576630315158e-01 -7.730453645365e-08 1.004834401030e-07 0.000000000000e+00 0.000000000000e+00 9.272654514358e-06 1.007090887028e+152
1.581632316158e-01 -7.725420211989e-08 1.007733073268e-07 0.000000000000e+00 0.000000000000e+00 9.268148641177e-06 1.007090887028e+152
1.586634317159e-01 -7.720372286155e-08 1.010629063681e-07 0.000000000000e+00 0.000000000000e+00 9.263629962226e-06 1.007090887028e+152
1.591636318159e-01 -7.715309881297e-08 1.013522364836e-07 0.000000000000e+00 0.000000000000e+00 9.259098491183e-06 1.007090887028e+152
1.596638319160e-01 -7.710233010886e-08 1.016412969311e-07 0.000000000000e+00 0.000000000000e+00 9.254554241766e-06 1.007090887028e+152
1.601640320160e-01 -7.705141688427e-08 1.019300869691e-07 0.000000000000e+00 0.000000000000e+00 9.249997227729e-06 1.007090887028e+152
1.606642321161e-01 -7.700035927466e-08 1.022186058575e-07 0.000000000000e+00 0.000000000000e+00 9.245427462868e-06 1.007090887028e+152
1.611644322161e-01 -7.694915741585e-08 1.025068528570e-07 0.000000000000e+00 0.000000000000e+00 9.240844961019e-06 1.007090887028e+152
1.616646323162e-01 -7.689781144401e-08 1.027948272291e-07 0.000000000000e+00 0.000000000000e+00 9.236249736054e-06 1.007090887028e+152
1.621648324162e-01 -7.684632149570e-08 1.030825282365e-07 0.000000000000e+00 0.000000000000e+00 9.231641801888e-06 1.007090887028e+152
1.626650325163e-01 -7.679468770784e-08 1.033699551429e-07 0.000000000000e+00 0.000000000000e+00 9.227021172472e-06 1.007090887028e+152
1.631652326163e-01 -7.674291021772e-08 1.036571072129e-07 0.000000000000e+00 0.000000000000e+00 9.222387861798e-06 1.007090887028e+152
1.636654327164e-01 -7.669098916299e-08 1.039439837122e-07 0.000000000000e+00 0.000000000000e+00 9.217741883896e-06 1.007090887028e+152
1.641656328164e-01 -7.663892468168e-08 1.042305839073e-07 0.000000000000e+00 0.000000000000e+00 9.213083252836e-06 1.007090887028e+152
1.646658329165e-01 -7.658671691218e-08 1.045169070659e-07 0.000000000000e+00 0.000000000000e+00 9.208411982728e-06 1.007090887028e+152
1.651660330165e-01 -7.653436599325e-08 1.048029524567e-07 0.000000000000e+00 0.000000000000e+00 9.203728087717e-06 1.007090887028e+152
1.656662331166e-01 -7.648187206401e-08 1.050887193493e-07 0.000000000000e+00 0.000000000000e+00 9.199031581992e-06 1.007090887028e+152
1.661664332166e-01 -7.642923526394e-08 1.053742070143e-07 0.000000000000e+00 0.000000000000e+00 9.194322479778e-06 1.007090887028e+152
1.666666333167e-01 -7.637645573290e-08 1.056594147235e-07 0.000000000000e+00 0.000000000000e+00 9.189600795339e-06 1.007090887028e+152
